PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
MDR000792,,,2421,"Sawmills And Planing Mills, General"
MDR000793,,,5015,"Motor Vehicle Parts, Used"
MDR000794,,,2899,Chemical Preparations
MDR000800,,,5093,Scrap And Waste Materials
MDR000804,,,3273,Ready-Mixed Concrete
MDR000805,,,2011,Meat Packing Plants
MDR000829,,,2051,"Bread, Cake, And Related Products"
MDR000844,,,5015,"Motor Vehicle Parts, Used"
MDR000846,,,5015,"Motor Vehicle Parts, Used"
MDR000847,,,5015,"Motor Vehicle Parts, Used"
MDR000848,,,4215,"Courier Services, Except By Air"
MDR000849,,,4215,"Courier Services, Except By Air"
MDR000850,,,4215,"Courier Services, Except By Air"
MDR000851,,,4215,"Courier Services, Except By Air"
MDR000852,,,4215,"Courier Services, Except By Air"
MDR000853,,,4215,"Courier Services, Except By Air"
MDR000854,,,4215,"Courier Services, Except By Air"
MDR000855,,,4215,"Courier Services, Except By Air"
MDR000856,,,4215,"Courier Services, Except By Air"
MDR000857,,,4215,"Courier Services, Except By Air"
MDR000859,,,4215,"Courier Services, Except By Air"
MDR000861,,,0782,Lawn And Garden Services
MDR000876,,,3499,Fabricated Metal Products
MDR000879,,,3411,Metal Cans
MDR000901,,,5015,"Motor Vehicle Parts, Used"
MDR000903,,,9711,National Security
MDR000914,,,2015,Poultry Slaughtering And Processing
MDR000917,,,3441,Fabricated Structural Metal
MDR000920,,,2439,Structural Wood Members
MDR000937,,,4311,U.S. Postal Service
MDR000938,,,2048,Prepared Feeds
MDR000944,,,4111,Local And Suburban Transit
MDR000947,,,4011,"Railroads, Line-Haul Operating"
MDR000949,,,4212,"Local Trucking, Without Storage"
MDR000956,,,2079,Edible Fats And Oils
MDR000961,,,2441,Nailed Wood Boxes And Shook
MDR000983,,,4213,"Trucking, Except Local"
MDR000985,,,4213,"Trucking, Except Local"
MDR000986,,,4213,"Trucking, Except Local"
MDR000987,,,2051,"Bread, Cake, And Related Products"
MDR000989,,,2086,Bottled And Canned Soft Drinks
MDR000999,,,2842,Polishes And Sanitation Goods
MDR001002,,,5093,Scrap And Waste Materials
MDR001005,,,3812,Search And Navigation Equipment
MDR001020,,,5015,"Motor Vehicle Parts, Used"
MDR001028,,,4491,Marine Cargo Handling
MDR001032,,,2448,Wood Pallets And Skids
MDR001037,,,5015,"Motor Vehicle Parts, Used"
MDR001039,,,4151,School Buses
MDR001042,322211,Corrugated and Solid Fiber Box Manufacturing,,
MDR001043,,,4215,"Courier Services, Except By Air"
MDR001044,,,4215,"Courier Services, Except By Air"
MDR001045,,,4215,"Courier Services, Except By Air"
MDR001046,,,4215,"Courier Services, Except By Air"
MDR001049,,,4215,"Courier Services, Except By Air"
MDR001050,,,4212,"Local Trucking, Without Storage"
MDR001053,,,1629,Heavy Construction
MDR001054,,,5093,Scrap And Waste Materials
MDR001064,,,5015,"Motor Vehicle Parts, Used"
MDR001067,325510,Paint and Coating Manufacturing,,
MDR001069,,,8211,Elementary And Secondary Schools
MDR001072,325510,Paint and Coating Manufacturing,,
MDR001083,,,4141,Local Bus Charter Service
MDR001085,,,4212,"Local Trucking, Without Storage"
MDR001089,,,5015,"Motor Vehicle Parts, Used"
MDR001090,,,4011,"Railroads, Line-Haul Operating"
MDR001092,,,4212,"Local Trucking, Without Storage"
MDR001097,,,3732,Boat Building And Repairing
MDR001110,,,4491,Marine Cargo Handling
MDR001111,,,4491,Marine Cargo Handling
MDR001120,,,5015,"Motor Vehicle Parts, Used"
MDR001127,,,2951,Asphalt Paving Mixtures And Blocks
MDR001129,,,2951,Asphalt Paving Mixtures And Blocks
MDR001130,,,3255,Clay Refractories
MDR001137,,,4151,School Buses
MDR001138,,,2448,Wood Pallets And Skids
MDR001140,,,5093,Scrap And Waste Materials
MDR001141,,,5015,"Motor Vehicle Parts, Used"
MDR001142,,,5015,"Motor Vehicle Parts, Used"
MDR001148,,,5015,"Motor Vehicle Parts, Used"
MDR001149,,,5015,"Motor Vehicle Parts, Used"
MDR001150,,,4212,"Local Trucking, Without Storage"
MDR001157,,,4011,"Railroads, Line-Haul Operating"
